Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,Price
63,2023-09-16,2023-09-17,Jon & Vinny's Fairfax,"When the warmth and ambiance of a restaurant really hit you, it's a must you write a positive review and this is exactly what I'm doing. My buddies have been raving about JnV's for some time and I had to go and check it out myself. The restaurant itself is very pretty with an open kitchen and chefs that smile once you enter. The Fairfax location is the only one I've been to and it's usually busy with a lively crowd.For food, we definitely gravitated toward the pizzas. My personal favorite was the White Lightning pizza which I absolutely loved and had I not eaten it so quickly, I would've shared a picture of it. We have some mushroom lovers in the group and they also raved about the ""Super Shroom"" pizza which gives a more than generous amount of mushrooms.To finish, we had to order the ricotta cookies which are the definition of a nice petite dessert. It wasn't so petite when my friend decided to order more and ended up eating 16 cookies in 20 minutes. If ricotta cookies are your thing, I'd be sure to call ahead to make sure JnVs has enough ricotta cookies available as we happened to catch them on a lucky day.The last part, which I really want to emphasize is how great the service is. Calling to make a reservation is very easy but the service once you're seated is so above and beyond. Our table was greeted not only by the hosts, bussers and servers, but also happened to meet the chef, manager and GM as well. Service is quick and friendly, always checking to make sure that you have your food and drinks but also having a good time as well.Thanks Jon & Vinny's, we'll see you soon for your pizzas and ricotta cookies very very soon!","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-14,2023-09-17,Jon & Vinny's Fairfax,Honestly really enjoyed the gem lettuce dish but everything else was pretty predictable. I wouldn't say it'll be my go to place but it is a nice place to grab a quick lunch with a friend.,"412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-13,2023-09-17,Jon & Vinny's Fairfax,"My pizza was burnt an soggy! This was my first time coming here, a former client recommended it to me and was unimpressed.","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-11,2023-09-17,Jon & Vinny's Fairfax,Absolutely love Jon and vinnys. Never fails to disappoint. And their pasta is CONSISTENTLY Al dente and just perfection. Chefs kisssss also to the chicken parm which is so crispy but also perfectly sauced. My go to place to impress anyone with la food!,"412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-09,2023-09-17,Jon & Vinny's Fairfax,Can never go wrong with Jon and vinnys. The music is bumpin and the food is CONSISTENTLY impeccable. Brava brava!! You HAVE to try the linguini with clams and the spicy fusilli. I just tried the bolognese for the first time and the pasta was perfectly Al dente fresh. My go to for years now!!,"412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-09,2023-09-17,Jon & Vinny's Fairfax,"My favorite restaurant!! Never disappoints and is consistently amazing. Highly recommend the spicy fusilli, chicken parm, calamari, and lil nats pizza!!","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-08,2023-09-17,Jon & Vinny's Fairfax,"Everyone that's complaining about the price = Bidenomics. As far as the food goes it was outstanding! Had the pizza, pasta, chicken parm.","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-09-03,2023-09-17,Jon & Vinny's Fairfax,"Came here with a couple of friends - we ordered the corn agnolotti with browned butter and sage, ricotta bruschetta, and marinara braised meatballs with garlic bread, and tiramisu to share. Was surprised how flavorful the pasta and meatballs were, loved the browned butter sauce and it went so well drizzled over the the bread, which was already perfectly toasty and buttery. Bruschetta and tiramisu were mid/not notable. Service was great, super attentive as we got checked on by multiple people throughout our meal and made sure our water glasses were always full. It's not the most authentic Italian place (why do they have wings on the menu?) but it was good for what it is!","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-08-31,2023-09-17,Jon & Vinny's Fairfax,"came by the other day while shopping at Melrose Flea. place is super delicious and while may be thought of as a bit over-hyped, I'd say it lived up to be a pretty good lunch. Their pasta is cooked very nicely and wasn't too over or underdone and the sauce was delicious. The atmosphere and service were also great. If you're in the area I would make a stop and try it at least once. I attached a photo of what I got, the vodka pasta, super super good!","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
63,2023-08-31,2023-09-17,Jon & Vinny's Fairfax,"Giving it two stars because the food is not worth the price and the service was bizarre.Initially when we arrived, we were told we might not get a table. It was 4PM, they close at 9PM, and when I asked they told me there were only three parties ahead of me. I then asked if they mostly run on reservations, and they told me no that they also do stand by. So in the 15 minutes we waited while trying to figure out if it was worth it to wait and see how long it was going to be, we got a table. So I don't understand why we were told we might not get a table.Then they sat us in a booth that was way too small for five people. My group consisted of three smaller teenagers, if we were average sized people we would have fared worse. I asked if we could please sit somewhere else (there were several empty tables, and no one else was waiting), but I was told no.Then we were told that patrons usually order tapas style. So we all order something with the intention of sharing. This was a mistake, the entrees were way to small and we had to order more food. Again, my group had small people in it, so we don't normally eat a lot and we left hungry.Lastly, the bill was way too high. And on top of the overpriced food, there was an additional 18% gratuity charge that was added onto the bill. I'll never return to this place again. The hassle, the weird vibes, and the price is not worth it for just 'ok' pasta. There's better pasta to be had at better places.","412 N Fairfax Ave Los Angeles, CA 90036",3.8,2431,"Italian, Breakfast & Brunch, Pizza",$$
64,2023-09-16,2023-09-17,CHD MANDU LA,"Service was quick and friendly. I'm obsessed with rose tteokbokki, so it really hit the spot. Loved that they also included wide glass noodles and small sausages. Will def visit again!","3377 Wilshire Blvd Ste 104 Los Angeles, CA 90010",4.6,265,Korean,$$
64,2023-09-15,2023-09-17,CHD MANDU LA,"Food is five stars. The flavor, the taste, the quality. They sell really great Mandu here, I had the chicken Mandu and the rose ttoekboki which was so good - they had cheese and sausage in it and it was delicious! Would recommend this place if you're looking for something not pricey in ktown, with parking (it has a garage where you can get validation) and something light and not heavy. They have other dishes besides the Mandu if you're not wanting that as well. The interior was clean and open, the seats are hard and not comfortable but overall the taste experience was really great. Also it's pretty central ktown so you can also walk to hmart across the street or get dessert nearby.","3377 Wilshire Blvd Ste 104 Los Angeles, CA 90010",4.6,265,Korean,$$
64,2023-09-12,2023-09-17,CHD MANDU LA,"Really great spot for some Korean staples. The interior is minimally modern and clean. I love the long concrete table that stands in the middle of the space for communal seating. There are booths and standard tables along the walls as well.The food was great and I actually can't wait to come back and have more of what I loved... which is:1. Fried mandu. Get the sampler. My favorites are the shrimp and jalapeno. Non standard, but they were so delicious. They fry the mandus so well - the outside is so crisp and the inside is fully packed with a generous portion of filling.2. Perilla buckwheat noodle. This is such a simple dish, but the perilla flavor was spot on and there was a hint of sweetness that brought out the flavor even more. The noodles are topped with a generous heaping of seaweed. The portion is huge and could be split into two different meals. The noodles themselves are cooked to just the right tenderness. Would definitely order again.3. Cold kimchi noodles. The bowl is GIANT. It's actually deceivingly huge. The broth is delicious, noodles are very chewy, and the kimchi doesn't actually make it too spicy.For two, we ordered the steamed mandu sampler, the fried mandu sampler, and the 2 noodle dishes. Both of us were extremely full and had leftovers to take home.PRO TIP: if you order an entree, you can add 3 mandus to your order for $3. This is a much better deal than ordering one order of 6 mandus for $9.99. And you can pick the type of mandu you want too! I recommend going this route for best value.","3377 Wilshire Blvd Ste 104 Los Angeles, CA 90010",4.6,265,Korean,$$
