Rank,CommentDate,Date,RestaurantName,Comment,Address,StarRating,NumberOfReviews,Style,NormalizedRating
95,2023-09-04,2023-09-17,Maison Kasai,"great service, food, ambiance!! you feel very valued as a patron, cared for, cherished with amazing food, drinks and attention!","1254 S Figueroa St Fl 8 Los Angeles, CA 90015",4.6,14,"French, Teppanyaki, Asian Fusion",0.7333333333333331
96,2023-09-16,2023-09-17,Eat This Cafe,"the crab benedict is not as should be! the sauce the put instead benedict is a sour and sweet, it doesn't much with egg and crb at all! the worst benedict!the waitress was so rude when i told him that it's not a real crab cake benedict! the manager was so sweet, she know how suppose to be a real crab cake benedict. i used to live this place, but no more come here.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-16,2023-09-17,Eat This Cafe,"bottomless brunch was really great! as was the truffle egg sandwich that's on the brunch menu.only con was we had a 1:30 reservation and didn't sit down until after 2. thankfully we weren't starving and the staff was very apologetic but kinda annoying how a reservation didn't get any ""priority"" in seating order. but seriously not too serious imo, great place and vibe for sure, i'd definitely go back.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-13,2023-09-17,Eat This Cafe,i love this place they have great food and a great atmosphere weather it's during the week or the weekend and the bottomless mimosa is to die for you won't retreat going there ‍,"6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-11,2023-09-17,Eat This Cafe,"don't go when they open. they need about 40 mins to get into the swing of things. pancakes were good, crab cakes eggs benedicts were meh, potatoes a bit over done. service lacked. i'm thinking they must have gone out the night before and we're feeling it sunday morning. flies galore inside.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-09,2023-09-17,Eat This Cafe,"good foodgood serviceperfect for mimosas on a weekend.the ambiance is great, def a go to spot.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-09,2023-09-17,Eat This Cafe,food was pretty good! service was great. potato was were a little oily. glad they had some vegan options.,"6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-06,2023-09-17,Eat This Cafe,"the last experience at eat this cafe was excellent. while the prices are slightly on the higher side, they are in line with what you would expect in los angeles for a small establishment like this, making it acceptable. the brunch was fantastic, and the staff was very attentive.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-06,2023-09-17,Eat This Cafe,"loved this place! from the staff, to the food, to the bottomless mimosas. street parking wasn't too difficult and everything here tasted so delicious!! can't wait to come back","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-05,2023-09-17,Eat This Cafe,i work next door to this place and eat lunch here all the time! the staff is always so nice and the eat this salad is the best salad i've ever had! i don't know what they do to it but it's so good! it can be busy depending on when you go but that just goes to show you how good the food is. highly recommend this place!,"6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-09-04,2023-09-17,Eat This Cafe,"rating 10/10 !food : everytime i go we get breakfast food but this trip we got sandwiches. best decision ever, the sandwiches are sooo big and so juicy. they are not stingy with toppings or deli meat at all. must recommend the turkey club, had me stuffed !ambiance : such a good time always, with bottomless mimosas you can't go wrong !service : our waiter was very attentive and on it!bottomless mimosas : sooo fresh and ice cold makes them so much better to enjoy!","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2023-07-22,2023-09-17,Eat This Cafe,"went for a second time today. i got the buttermilk pancakes and was disappointed. they were hard and not fluffy at all. potatoes were amazing and tasted yummy. the eggs were not cooked long enough and were a bit watery for scrambled eggs. i was expecting to never see the bottom of my mimosa because i paid for bottomless but was disappointed with watching an empty glass for long portions of time regardless how empty the restaurant was. overall, definitely a place i recommend for bottomless mimosas just wish the waiters would be faster since you only have a 90 minute time frame there.","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
96,2022-11-06,2023-09-17,Eat This Cafe,"amazing mimosas ! amazing food, if you are seated outside beware of outdoor smells like garbage. waiters were on it and never let me see the bottom of my mimosas!","6547 Santa Monica Blvd Los Angeles, CA 90038",4.3,2136,"Breakfast & Brunch, Sandwiches, Cocktail Bars",0.5333333333333332
97,2023-09-15,2023-09-17,Santō,"first timer reviewer here! i was craving sushi and my bestie quickly recommended for us to go to santo. she was raving about all of the sushi she and her boyfriend had eaten two nights ago. we had several sushi including hamachi negi & truffle, crispy soft shell crab, double dragon roll and a few more that i can't remember alongside cold sake and sapporo! i typically take pics of all of my food but we were so darn hungry that we couldn't wait...lol! each sushi and hand-roll we ate was delicious! the service was great too! there was always a server or waiter walking around and was also knowledgeable about their menu too. the reason for a 4 star review and not a 5 star review is due to us having to sit outside. we weren't able to get reservations for any inside seating. so, we opted to sit outside and it was noisy, cars honking their horns, panhandlers, and an occasional entrepreneur trying to sell their hand made soaps. i'm sure if we had the opportunity to sit inside, this would have a higher chance of being a 5 star review. oh! off topic but their restroom is big and clean too! would i come back? yes! definitely! would i recommend santo to others? yes! for sure!!","3822 Sunset Blvd Los Angeles, CA 90026",4.7,18,"Japanese, Coffee & Tea, Sushi Bars",0.8000000000000002
97,2023-09-14,2023-09-17,Santō,"wanted to check out this new japanese/mexican sushi bar.the experience was lovely.....they have great quality fish, fun and creative fusion recipes like the hamachi choco nigiri, definitely a must! the place is well decorated, they play good music and even the lighting is perfect.these guys have pretty good taste and know how to create a great ambience.i went with a group of sake drinkers so we tried some of their high end options and also the house one..... very good and the price are more than fair.and last but not least, they really made us feel at home, very friendly staff, all of them the servers, the manager and we even chat with of the owners from mexico city who sent a couple of treats to our table.we'll definitely come back soon!highly recommend!","3822 Sunset Blvd Los Angeles, CA 90026",4.7,18,"Japanese, Coffee & Tea, Sushi Bars",0.8000000000000002
97,2023-09-14,2023-09-17,Santō,"great restaurant, food was delicious, very fresh. service was amazing. space was moody and romantic.","3822 Sunset Blvd Los Angeles, CA 90026",4.7,18,"Japanese, Coffee & Tea, Sushi Bars",0.8000000000000002
97,2023-09-12,2023-09-17,Santō,"i'm a sushi addict, i could eat it for every meal and still crave more. santō, who is originally from mexico city, has now opened their first us location in the heart of silver lake. the menu is rather limited, but the space excels at fresh sashimi and nigiri with a few interesting roll options as well.making a reservation was beyond difficult, we couldn't book a spot until october via resy. i don't believe they listed a phone # so we couldn't call either to inquire. my friend and i decided to go right when they opened at 5pm hoping to grab a spot, which we did as there were only 4 other people dining when we walked in.the space is beautiful, but very small. the only dining is sushi bar, window sill, or 2 tables outside -- in total i think the space holds less than 24 people. below is what was tried:seared o'toro sashimi - 5 stars. could not have been more fresh or delicious, beautiful presentation as well. they actually sear the toro in front of you which is a nice touch.santo tiradito hamachi - 5 stars. a perfect bite! fresh, tasty, and so delicious!daruma roll - 4 1/2 stars. soft shell crab and avocado, this was quite good!double dragon roll - 5 stars. this is quite the complex roll and works perfectly! packed with flavor and the texture of the shrimp tempura adds a nice touch to this roll.salmon hand roll - 4 stars. the salmon quality was excellent, and overall this was quite a solid hand roll.crispy soft shell crab hand roll - 4 1/2 stars. this was the best hand roll of the two, and quite good!the food presentation was excellent, the service was friendly and attentive, and the overall vibe was great inside. beer, wine, and sake only, so if you're looking for a cocktail this is not your spot. i wish the menu was a bit more expansive, but what they do offer they do extremely well!","3822 Sunset Blvd Los Angeles, CA 90026",4.7,18,"Japanese, Coffee & Tea, Sushi Bars",0.8000000000000002
